id,title,company_display_name,location_display,location_area,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category_label,created,description,redirect_url,search_query,search_location
5774785792,Data Analyst,MMP Consultancy,"East London, London","UK, London, East London",33280,58240,0,contract,,Trade & Construction Jobs,2026-06-24T13:56:41Z,"MMP Consultancy are looking for two Performance Data Analysts to support a live building safety compliance recovery programme within a housing / property services environment. The analysts will work closely with compliance officers, operational teams and contractors, ensuring data supports decision-making, prioritisation of risk, and delivery of a robust and auditable compliance position. Key Responsibilities Analyse performance across compliance areas to identify risk, gaps and trends. Interro…",https://www.adzuna.co.uk/jobs/details/5774785792?utm_medium=api&utm_source=c0698c3f,data analyst,London
5788136214,Data Analyst,Education First,"London, UK","UK, London",49687.75,49687.75,1,,full_time,IT Jobs,2026-07-04T15:47:02Z,"Description The Opportunity Hult International Business School is seeking a Data Analyst to join the External Affairs team based in London, UK. The post-holder will work closely with the Data and Analytics Manager and have a unique opportunity to positively impact the organisation by providing data analytics, developing actionable insights and delivering exceptional business value. The role suits an individual with an analytical mindset. The successful candidate will have a few years’ experienc…",https://www.adzuna.co.uk/jobs/details/5788136214?utm_medium=api&utm_source=c0698c3f,data analyst,London
5791310953,Data Analyst,Malaria Consortium,"Cambridge Heath, East London","UK, London, East London, Cambridge Heath",46563,46563,0,permanent,full_time,IT Jobs,2026-07-07T22:23:14Z,"Malaria Consortium is recruiting for a Data Analyst on a permanent, full time basis to join the SMC Technical team to be based in London, UK. Job Purpose: The main purpose of the role is to analyse and interpret quantitative monitoring and evaluation (M&E), surveillance and research data across Malaria Consortium’s SMC programme. The Data Analyst is responsible for analysing and interpreting data in support of the SMC programme’s efforts to generate robust high-quality evidence …",https://www.adzuna.co.uk/jobs/details/5791310953?utm_medium=api&utm_source=c0698c3f,data analyst,London
5803594977,Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK","UK, London",45000,45000,0,permanent,full_time,IT Jobs,2026-07-16T21:34:44Z,"Data Analyst London (Hybrid, 4 days in office) | £45,000 Bonus This is an excellent opportunity to play a key role in turning complex datasets into meaningful insights. You'll work across a range of high-profile communications and brand measurement projects, helping stakeholders understand performance, audience engagement, and brand impact through data. The Company This specialist analytics consultancy supports clients with data-driven decision making across communications, marketing, and bran…",https://www.adzuna.co.uk/jobs/details/5803594977?utm_medium=api&utm_source=c0698c3f,data analyst,London
5794246510,Data Analyst,Malaria Consortium,"Cambridge Heath, East London","UK, London, East London, Cambridge Heath",40001,50000,0,permanent,full_time,IT Jobs,2026-07-09T16:29:50Z,"Malaria Consortium is recruiting for a Data Analyst on a permanent, full time basis to join the SMC Technical team to be based in London, UK. Job Purpose: The main purpose of the role is to analyse and interpret quantitative monitoring and evaluation (M&E), surveillance and research data across Malaria Consortium’s SMC programme. The Data Analyst is responsible for analysing and interpreting data in support of the SMC programme’s efforts to generate robust high-quality evidence of performance a…",https://www.adzuna.co.uk/jobs/details/5794246510?utm_medium=api&utm_source=c0698c3f,data analyst,London
5731346239,Data Analyst,GoHenry,"London, UK","UK, London",42175.52,42175.52,1,contract,full_time,IT Jobs,2026-05-16T12:50:56Z,"Data Analyst | GoHenry GoHenry is a UK-based fintech company created by parents to pioneer financial education. More recently, GoHenry moved into Europe and the US by joining forces with French fintech company PixPay and US investing app, Acorns. Together, Acorns, PixPay, and GoHenry have over 6 million members across 5 countries. We are focused on empowering families with engaging money management tools, educational content, and a seamless product experience that creates financial well-being f…",https://www.adzuna.co.uk/jobs/details/5731346239?utm_medium=api&utm_source=c0698c3f,data analyst,London
5782254064,Data Analyst,Johnson Matthey,"London, UK","UK, London",45634.72,45634.72,1,,full_time,IT Jobs,2026-06-30T16:34:24Z,"At Johnson Matthey, your work will matter. As a Data Analyst, you’ll join a world leader in platinum group metals with over 200 years of history. Using advanced metals chemistry, you’ll help tackle the world’s biggest challenges - cutting emissions, powering modern life and supporting life‑saving technologies - by applying, refining and recycling metals that matter for a healthier, more sustainable, circular future. The role: As a Data Analyst, you will help drive our goals by: Performing data …",https://www.adzuna.co.uk/jobs/details/5782254064?utm_medium=api&utm_source=c0698c3f,data analyst,London
5807057968,Data Analyst,HackerEarth,"Charing Cross, Central London","UK, London, Central London, Charing Cross",35000,50000,0,,full_time,IT Jobs,2026-07-19T10:51:56Z,"Salary: £35,000 - 50,000 per year Requirements: Strong proficiency in Python for data analysis, including Pandas and NumPy Solid knowledge of SQL for querying relational databases Experience using Generative AI tools such as ChatGPT, Claude, or Gemini for analytics, automation, or productivity Experience with data visualization libraries such as Matplotlib, Seaborn, or Plotly Understanding of data cleaning, transformation, and exploratory data analysis (EDA) Strong analytical thinking and probl…",https://www.adzuna.co.uk/jobs/details/5807057968?utm_medium=api&utm_source=c0698c3f,data analyst,London
5737581843,Data Analyst,OLIVER Agency,"London, UK","UK, London",45333.68,45333.68,1,,,"PR, Advertising & Marketing Jobs",2026-05-22T13:23:17Z,"Established in 2004, OLIVER is the world’s first and only specialist in designing, building, and running bespoke in-house agencies and marketing ecosystems for brands. We partner with over 300 clients in 40 countries and counting. Our unique model drives creativity and efficiency, allowing us to deliver tailored solutions that resonate deeply with audiences. As a part of The Brandtech Group , we're at the forefront of leveraging cutting-edge AI technology to revolutionise how we create and deli…",https://www.adzuna.co.uk/jobs/details/5737581843?utm_medium=api&utm_source=c0698c3f,data analyst,London
5791088349,Data Analyst,Lynx Recruitment Limited,"South West London, London","UK, London, South West London",65000,65000,0,,,IT Jobs,2026-07-07T15:09:12Z,"Are you a forward-thinking Data Analyst passionate about building secure, scalable systems that drive financial innovation? The Role Youll play a key role in shaping how data is used within a fast-paced financial environment - designing solutions that meet regulatory requirements while enabling smarter business decisions. Working across the full data lifecycle, youll analyse complex datasets and contribute to designing enterprise-level data solutions that support transformation and growth. Key …",https://www.adzuna.co.uk/jobs/details/5791088349?utm_medium=api&utm_source=c0698c3f,data analyst,London
5810697465,Data Analyst,Transform,"Oxford Circus, Central London","UK, London, Central London, Oxford Circus",40131.02,40131.02,1,,full_time,IT Jobs,2026-07-22T10:53:16Z,"About us We're Transform. Transform is a fresh alternative to Big Consulting. As an end-to-end transformation partner, we define, design, build and operate systems that solve our clients’ toughest challenges and seize their biggest opportunities. That often means combining strategy, data, AI, technology, and change management. Sometimes we manage and operate the systems we create; other times, we hand it over for the client to run – standing by to make improvements when things change. It all co…",https://www.adzuna.co.uk/jobs/details/5810697465?utm_medium=api&utm_source=c0698c3f,data analyst,London
5740487503,Data Analyst,G-Research,"London, UK","UK, London",51993.86,51993.86,1,,full_time,IT Jobs,2026-05-25T15:18:50Z,"We tackle the most complex problems in quantitative finance, by bringing scientific clarity to financial complexity. From our London HQ, we unite world-class researchers and engineers in an environment that values deep exploration and methodical execution - because the best ideas take time to evolve. Together we’re building a world-class platform to amplify our teams’ most powerful ideas. As part of our engineering team, you’ll shape the platforms and tools that drive high-impact research - des…",https://www.adzuna.co.uk/jobs/details/5740487503?utm_medium=api&utm_source=c0698c3f,data analyst,London
5759902899,Data Analyst,Betway Group,"St Pancras, Central London","UK, London, Central London, St Pancras",43357.82,43357.82,1,,full_time,IT Jobs,2026-06-11T13:07:21Z,"On average it takes 5 minutes to apply for this role. Kick-start your career in the online gaming world and experience the very latest in technology and innovation. Do you see yourself as one of those “out-of-the-box thinkers”, “Technical masterminds”, “Outstanding creatives”, or “Mind-boggling number crunchers”? If so, we want to welcome you to the Betway family and celebrate what makes you unique! Our global customer base is exploding and we need your skills to support us on this exciting jou…",https://www.adzuna.co.uk/jobs/details/5759902899?utm_medium=api&utm_source=c0698c3f,data analyst,London
5805127934,Data Analyst,London LGPS CIV Ltd,"London, UK","UK, London",48594.49,48594.49,1,permanent,full_time,IT Jobs,2026-07-17T20:05:57Z,"Purpose As a Data Analyst within London CIV the role holder will conduct data reconciliation and validation activities, ensuring that inbound data flows from suppliers such as our Custodian, Partner Funds & Fund Managers are received in a timely manner and that the data integrity is to the required standard. The role holder will sit at the centre of Investment, Operations and Technology workflows, ensuring that high-quality data underpins portfolio management, reporting, NAV calculations and wi…",https://www.adzuna.co.uk/jobs/details/5805127934?utm_medium=api&utm_source=c0698c3f,data analyst,London
